2	0	1	0.979512	0.842438	1.219214
0	1	1	0.989307	0.842438	1.219214
1	0	-1	0.989307	0.834013	1.219214
1	0	-1	0.989307	0.825673	1.219214
0	0	0	0.989307	0.825673	1.219214
0	2	-1	0.979414	0.825673	1.219214
0	1	1	0.989208	0.825673	1.219214
2	0	1	0.989208	0.825673	1.231406
0	2	-1	0.979316	0.825673	1.231406
2	1	-1	0.979316	0.825673	1.219092
2	0	1	0.979316	0.825673	1.231283
2	0	1	0.979316	0.825673	1.243596
2	0	1	0.979316	0.825673	1.256032
0	0	0	0.979316	0.825673	1.256032
1	0	-1	0.979316	0.817416	1.256032
2	0	1	0.979316	0.817416	1.268592
0	0	0	0.979316	0.817416	1.268592
2	0	1	0.979316	0.817416	1.281278
2	0	1	0.979316	0.817416	1.294091
2	0	1	0.979316	0.817416	1.307032
2	0	1	0.979316	0.817416	1.320102
1	0	-1	0.979316	0.809242	1.320102
2	1	-1	0.979316	0.809242	1.306901
2	0	1	0.979316	0.809242	1.319970
2	0	1	0.979316	0.809242	1.333170
2	2	0	0.979316	0.809242	1.333170
1	0	-1	0.979316	0.801150	1.333170
2	2	0	0.979316	0.801150	1.333170
2	0	1	0.979316	0.801150	1.346502
0	0	0	0.979316	0.801150	1.346502
0	0	0	0.979316	0.801150	1.346502
1	0	-1	0.979316	0.793138	1.346502
2	0	1	0.979316	0.793138	1.359967
0	0	0	0.979316	0.793138	1.359967
0	1	1	0.989109	0.793138	1.359967
0	0	0	0.989109	0.793138	1.359967
2	0	1	0.989109	0.793138	1.373566
0	0	0	0.989109	0.793138	1.373566
2	1	-1	0.989109	0.793138	1.359831
2	0	1	0.989109	0.793138	1.373429
2	2	0	0.989109	0.793138	1.373429
0	0	0	0.989109	0.793138	1.373429
1	1	0	0.989109	0.793138	1.373429
2	1	-1	0.989109	0.793138	1.359695
2	0	1	0.989109	0.793138	1.373292
2	0	1	0.989109	0.793138	1.387025
1	0	-1	0.989109	0.785207	1.387025
2	0	1	0.989109	0.785207	1.400895
2	0	1	0.989109	0.785207	1.414904
2	2	0	0.989109	0.785207	1.414904
0	0	0	0.989109	0.785207	1.414904
2	2	0	0.989109	0.785207	1.414904
1	1	0	0.989109	0.785207	1.414904
0	2	-1	0.979218	0.785207	1.414904
2	1	-1	0.979218	0.785207	1.400755
1	0	-1	0.979218	0.777355	1.400755
1	2	1	0.979218	0.785128	1.400755
2	2	0	0.979218	0.785128	1.400755
1	0	-1	0.979218	0.777277	1.400755
0	0	0	0.979218	0.777277	1.400755
1	0	-1	0.979218	0.769504	1.400755
2	2	0	0.979218	0.769504	1.400755
2	0	1	0.979218	0.769504	1.414762
2	0	1	0.979218	0.769504	1.428910
2	2	0	0.979218	0.769504	1.428910
2	0	1	0.979218	0.769504	1.443199
2	1	-1	0.979218	0.769504	1.428767
2	0	1	0.979218	0.769504	1.443055
0	0	0	0.979218	0.769504	1.443055
0	2	-1	0.969426	0.769504	1.443055
0	1	1	0.979120	0.769504	1.443055
1	0	-1	0.979120	0.761809	1.443055
2	1	-1	0.979120	0.761809	1.428624
2	0	1	0.979120	0.761809	1.442910
2	1	-1	0.979120	0.761809	1.428481
0	0	0	0.979120	0.761809	1.428481
0	0	0	0.979120	0.761809	1.428481
2	0	1	0.979120	0.761809	1.442766
2	0	1	0.979120	0.761809	1.457194
0	2	-1	0.969329	0.761809	1.457194
2	0	1	0.969329	0.761809	1.471766
2	0	1	0.969329	0.761809	1.486483
2	0	1	0.969329	0.761809	1.501348
2	2	0	0.969329	0.761809	1.501348
2	0	1	0.969329	0.761809	1.516362
0	2	-1	0.959636	0.761809	1.516362
2	0	1	0.959636	0.761809	1.531525
0	2	-1	0.950039	0.761809	1.531525
1	0	-1	0.950039	0.754191	1.531525
2	0	1	0.950039	0.754191	1.546841
0	0	0	0.950039	0.754191	1.546841
2	0	1	0.950039	0.754191	1.562309
1	0	-1	0.950039	0.746649	1.562309
2	2	0	0.950039	0.746649	1.562309
2	0	1	0.950039	0.746649	1.577932
2	0	1	0.950039	0.746649	1.593711
1	1	0	0.950039	0.746649	1.593711
2	2	0	0.950039	0.746649	1.593711
2	2	0	0.950039	0.746649	1.593711
0	0	0	0.950039	0.746649	1.593711
1	1	0	0.950039	0.746649	1.593711
2	2	0	0.950039	0.746649	1.593711
2	0	1	0.950039	0.746649	1.609648
2	0	1	0.950039	0.746649	1.625745
2	2	0	0.950039	0.746649	1.625745
2	2	0	0.950039	0.746649	1.625745
1	0	-1	0.950039	0.739183	1.625745
1	0	-1	0.950039	0.731791	1.625745
0	2	-1	0.940539	0.731791	1.625745
0	0	0	0.940539	0.731791	1.625745
2	2	0	0.940539	0.731791	1.625745
2	0	1	0.940539	0.731791	1.642002
2	0	1	0.940539	0.731791	1.658422
0	0	0	0.940539	0.731791	1.658422
2	0	1	0.940539	0.731791	1.675007
2	0	1	0.940539	0.731791	1.691757
0	0	0	0.940539	0.731791	1.691757
2	0	1	0.940539	0.731791	1.708674
2	0	1	0.940539	0.731791	1.725761
2	1	-1	0.940539	0.731791	1.708503
2	1	-1	0.940539	0.731791	1.691418
2	0	1	0.940539	0.731791	1.708333
2	2	0	0.940539	0.731791	1.708333
2	1	-1	0.940539	0.731791	1.691249
2	2	0	0.940539	0.731791	1.691249
2	1	-1	0.940539	0.731791	1.674337
2	0	1	0.940539	0.731791	1.691080
2	1	-1	0.940539	0.731791	1.674169
0	0	0	0.940539	0.731791	1.674169
2	0	1	0.940539	0.731791	1.690911
2	1	-1	0.940539	0.731791	1.674002
2	0	1	0.940539	0.731791	1.690742
2	0	1	0.940539	0.731791	1.707649
2	0	1	0.940539	0.731791	1.724726
1	0	-1	0.940539	0.724473	1.724726
0	0	0	0.940539	0.724473	1.724726
0	0	0	0.940539	0.724473	1.724726
0	0	0	0.940539	0.724473	1.724726
2	0	1	0.940539	0.724473	1.741973
2	0	1	0.940539	0.724473	1.759393
2	2	0	0.940539	0.724473	1.759393
2	2	0	0.940539	0.724473	1.759393
0	0	0	0.940539	0.724473	1.759393
2	0	1	0.940539	0.724473	1.776987
0	1	1	0.949944	0.724473	1.776987
2	0	1	0.949944	0.724473	1.794757
0	0	0	0.949944	0.724473	1.794757
2	0	1	0.949944	0.724473	1.812704
2	1	-1	0.949944	0.724473	1.794577
2	2	0	0.949944	0.724473	1.794577
2	0	1	0.949944	0.724473	1.812523
0	1	1	0.959444	0.724473	1.812523
2	2	0	0.959444	0.724473	1.812523
2	0	1	0.959444	0.724473	1.830648
0	0	0	0.959444	0.724473	1.830648
2	0	1	0.959444	0.724473	1.848955
2	0	1	0.959444	0.724473	1.867444
2	2	0	0.959444	0.724473	1.867444
2	0	1	0.959444	0.724473	1.886119
2	0	1	0.959444	0.724473	1.904980
1	0	-1	0.959444	0.717228	1.904980
2	0	1	0.959444	0.717228	1.924030
2	1	-1	0.959444	0.717228	1.904789
2	0	1	0.959444	0.717228	1.923837
2	0	1	0.959444	0.717228	1.943076
2	0	1	0.959444	0.717228	1.962506
2	0	1	0.959444	0.717228	1.982131
2	2	0	0.959444	0.717228	1.982131
2	1	-1	0.959444	0.717228	1.962310
2	2	0	0.959444	0.717228	1.962310
2	2	0	0.959444	0.717228	1.962310
2	2	0	0.959444	0.717228	1.962310
2	0	1	0.959444	0.717228	1.981933
0	0	0	0.959444	0.717228	1.981933
2	0	1	0.959444	0.717228	2.001752
2	0	1	0.959444	0.717228	2.021770
2	0	1	0.959444	0.717228	2.041988
2	0	1	0.959444	0.717228	2.062408
2	0	1	0.959444	0.717228	2.083032
1	0	-1	0.959444	0.710056	2.083032
2	2	0	0.959444	0.710056	2.083032
1	0	-1	0.959444	0.702955	2.083032
0	0	0	0.959444	0.702955	2.083032
2	0	1	0.959444	0.702955	2.103862
2	0	1	0.959444	0.702955	2.124901
1	1	0	0.959444	0.702955	2.124901
2	1	-1	0.959444	0.702955	2.103652
2	0	1	0.959444	0.702955	2.124688
2	1	-1	0.959444	0.702955	2.103441
2	0	1	0.959444	0.702955	2.124476
2	0	1	0.959444	0.702955	2.145720
2	2	0	0.959444	0.702955	2.145720
2	0	1	0.959444	0.702955	2.167178
0	2	-1	0.949849	0.702955	2.167178
0	0	0	0.949849	0.702955	2.167178
1	0	-1	0.949849	0.695926	2.167178
2	0	1	0.949849	0.695926	2.188849
2	0	1	0.949849	0.695926	2.210738
2	1	-1	0.949849	0.695926	2.188630
0	0	0	0.949849	0.695926	2.188630
2	0	1	0.949849	0.695926	2.210517
0	0	0	0.949849	0.695926	2.210517
2	0	1	0.949849	0.695926	2.232622
1	0	-1	0.949849	0.688967	2.232622
0	1	1	0.959348	0.688967	2.232622
2	0	1	0.959348	0.688967	2.254948
0	0	0	0.959348	0.688967	2.254948
2	0	1	0.959348	0.688967	2.277498
2	2	0	0.959348	0.688967	2.277498
1	0	-1	0.959348	0.682077	2.277498
2	2	0	0.959348	0.682077	2.277498
2	0	1	0.959348	0.682077	2.300273
0	0	0	0.959348	0.682077	2.300273
0	0	0	0.959348	0.682077	2.300273
2	0	1	0.959348	0.682077	2.323275
0	2	-1	0.949755	0.682077	2.323275
2	0	1	0.949755	0.682077	2.346508
0	0	0	0.949755	0.682077	2.346508
0	0	0	0.949755	0.682077	2.346508
2	0	1	0.949755	0.682077	2.369973
0	0	0	0.949755	0.682077	2.369973
1	0	-1	0.949755	0.675256	2.369973
2	2	0	0.949755	0.675256	2.369973
2	0	1	0.949755	0.675256	2.393673
2	0	1	0.949755	0.675256	2.417610
2	1	-1	0.949755	0.675256	2.393434
2	0	1	0.949755	0.675256	2.417368
1	0	-1	0.949755	0.668504	2.417368
2	0	1	0.949755	0.668504	2.441542
2	0	1	0.949755	0.668504	2.465957
2	0	1	0.949755	0.668504	2.490617
2	0	1	0.949755	0.668504	2.515523
2	0	1	0.949755	0.668504	2.540678
2	1	-1	0.949755	0.668504	2.515271
2	0	1	0.949755	0.668504	2.540424
2	0	1	0.949755	0.668504	2.565828
2	0	1	0.949755	0.668504	2.591486
2	0	1	0.949755	0.668504	2.617401
2	1	-1	0.949755	0.668504	2.591227
0	0	0	0.949755	0.668504	2.591227
2	2	0	0.949755	0.668504	2.591227
2	1	-1	0.949755	0.668504	2.565315
2	0	1	0.949755	0.668504	2.590968
2	0	1	0.949755	0.668504	2.616878
2	0	1	0.949755	0.668504	2.643047
2	0	1	0.949755	0.668504	2.669477
2	0	1	0.949755	0.668504	2.696172
0	0	0	0.949755	0.668504	2.696172
2	1	-1	0.949755	0.668504	2.669210
2	0	1	0.949755	0.668504	2.695902
2	0	1	0.949755	0.668504	2.722861
2	1	-1	0.949755	0.668504	2.695633
0	0	0	0.949755	0.668504	2.695633
0	0	0	0.949755	0.668504	2.695633
1	0	-1	0.949755	0.661819	2.695633
2	0	1	0.949755	0.661819	2.722589
0	1	1	0.959252	0.661819	2.722589
2	0	1	0.959252	0.661819	2.749815
2	2	0	0.959252	0.661819	2.749815
2	1	-1	0.959252	0.661819	2.722317
2	0	1	0.959252	0.661819	2.749540
2	1	-1	0.959252	0.661819	2.722044
0	1	1	0.968845	0.661819	2.722044
0	1	1	0.978533	0.661819	2.722044
2	0	1	0.978533	0.661819	2.749265
1	1	0	0.978533	0.661819	2.749265
2	2	0	0.978533	0.661819	2.749265
2	0	1	0.978533	0.661819	2.776758
2	0	1	0.978533	0.661819	2.804525
2	0	1	0.978533	0.661819	2.832570
2	0	1	0.978533	0.661819	2.860896
2	1	-1	0.978533	0.661819	2.832287
0	0	0	0.978533	0.661819	2.832287
2	1	-1	0.978533	0.661819	2.803964
2	0	1	0.978533	0.661819	2.832004
2	2	0	0.978533	0.661819	2.832004
2	1	-1	0.978533	0.661819	2.803684
2	0	1	0.978533	0.661819	2.831721
2	0	1	0.978533	0.661819	2.860038
2	0	1	0.978533	0.661819	2.888638
2	0	1	0.978533	0.661819	2.917525
2	1	-1	0.978533	0.661819	2.888349
2	1	-1	0.978533	0.661819	2.859466
2	0	1	0.978533	0.661819	2.888061
2	2	0	0.978533	0.661819	2.888061
2	0	1	0.978533	0.661819	2.916941
2	0	1	0.978533	0.661819	2.946111
2	1	-1	0.978533	0.661819	2.916649
0	1	1	0.988318	0.661819	2.916649
2	2	0	0.988318	0.661819	2.916649
2	0	1	0.988318	0.661819	2.945816
2	2	0	0.988318	0.661819	2.945816
2	0	1	0.988318	0.661819	2.975274
2	0	1	0.988318	0.661819	3.005027
2	0	1	0.988318	0.661819	3.035077
2	0	1	0.988318	0.661819	3.065428
2	1	-1	0.988318	0.661819	3.034774
2	2	0	0.988318	0.661819	3.034774
2	0	1	0.988318	0.661819	3.065121
2	0	1	0.988318	0.661819	3.095773
2	0	1	0.988318	0.661819	3.126730
0	2	-1	0.978435	0.661819	3.126730
1	2	1	0.978435	0.668437	3.126730
2	0	1	0.978435	0.668437	3.157998
2	0	1	0.978435	0.668437	3.189578
2	0	1	0.978435	0.668437	3.221473
2	1	-1	0.978435	0.668437	3.189259
2	2	0	0.978435	0.668437	3.189259
2	2	0	0.978435	0.668437	3.189259
2	0	1	0.978435	0.668437	3.221151
0	0	0	0.978435	0.668437	3.221151
2	2	0	0.978435	0.668437	3.221151
1	2	1	0.978435	0.675121	3.221151
2	1	-1	0.978435	0.675121	3.188940
2	0	1	0.978435	0.675121	3.220829
2	0	1	0.978435	0.675121	3.253037
0	1	1	0.988220	0.675121	3.253037
2	0	1	0.988220	0.675121	3.285568
2	1	-1	0.988220	0.675121	3.252712
2	0	1	0.988220	0.675121	3.285239
2	0	1	0.988220	0.675121	3.318092
2	0	1	0.988220	0.675121	3.351273
0	1	1	0.998102	0.675121	3.351273
2	0	1	0.998102	0.675121	3.384785
2	2	0	0.998102	0.675121	3.384785
2	0	1	0.998102	0.675121	3.418633
2	0	1	0.998102	0.675121	3.452819
2	1	-1	0.998102	0.675121	3.418291
2	0	1	0.998102	0.675121	3.452474
2	0	1	0.998102	0.675121	3.486999
2	1	-1	0.998102	0.675121	3.452129
2	0	1	0.998102	0.675121	3.486650
2	0	1	0.998102	0.675121	3.521517
2	0	1	0.998102	0.675121	3.556732
2	1	-1	0.998102	0.675121	3.521165
2	0	1	0.998102	0.675121	3.556376
2	1	-1	0.998102	0.675121	3.520812
2	0	1	0.998102	0.675121	3.556021
0	2	-1	0.988121	0.675121	3.556021
1	1	0	0.988121	0.675121	3.556021
2	0	1	0.988121	0.675121	3.591581
2	0	1	0.988121	0.675121	3.627497
2	0	1	0.988121	0.675121	3.663772
2	2	0	0.988121	0.675121	3.663772
2	0	1	0.988121	0.675121	3.700409
2	0	1	0.988121	0.675121	3.737413
2	0	1	0.988121	0.675121	3.774787
2	1	-1	0.988121	0.675121	3.737040
2	0	1	0.988121	0.675121	3.774410
2	0	1	0.988121	0.675121	3.812154
2	0	1	0.988121	0.675121	3.850276
0	2	-1	0.978239	0.675121	3.850276
2	0	1	0.978239	0.675121	3.888778
1	0	-1	0.978239	0.668370	3.888778
2	0	1	0.978239	0.668370	3.927666
2	0	1	0.978239	0.668370	3.966943
2	1	-1	0.978239	0.668370	3.927273
2	1	-1	0.978239	0.668370	3.888001
2	1	-1	0.978239	0.668370	3.849121
2	0	1	0.978239	0.668370	3.887612
2	2	0	0.978239	0.668370	3.887612
2	0	1	0.978239	0.668370	3.926488
2	0	1	0.978239	0.668370	3.965753
2	1	-1	0.978239	0.668370	3.926095
2	2	0	0.978239	0.668370	3.926095
2	0	1	0.978239	0.668370	3.965356
2	1	-1	0.978239	0.668370	3.925703
2	1	-1	0.978239	0.668370	3.886446
2	0	1	0.978239	0.668370	3.925310
2	2	0	0.978239	0.668370	3.925310
2	0	1	0.978239	0.668370	3.964563
2	0	1	0.978239	0.668370	4.004209
2	1	-1	0.978239	0.668370	3.964167
2	0	1	0.978239	0.668370	4.003808
1	0	-1	0.978239	0.661686	4.003808
2	0	1	0.978239	0.661686	4.043847
2	0	1	0.978239	0.661686	4.084285
2	1	-1	0.978239	0.661686	4.043442
1	0	-1	0.978239	0.655069	4.043442
2	0	1	0.978239	0.655069	4.083877
2	0	1	0.978239	0.655069	4.124715
2	0	1	0.978239	0.655069	4.165963
0	1	1	0.988022	0.655069	4.165963
2	2	0	0.988022	0.655069	4.165963
2	0	1	0.988022	0.655069	4.207622
2	0	1	0.988022	0.655069	4.249698
0	1	1	0.997902	0.655069	4.249698
2	0	1	0.997902	0.655069	4.292195
2	0	1	0.997902	0.655069	4.335117
2	0	1	0.997902	0.655069	4.378468
2	0	1	0.997902	0.655069	4.422253
2	0	1	0.997902	0.655069	4.466476
2	2	0	0.997902	0.655069	4.466476
2	1	-1	0.997902	0.655069	4.421811
2	0	1	0.997902	0.655069	4.466029
2	0	1	0.997902	0.655069	4.510689
2	0	1	0.997902	0.655069	4.555796
0	0	0	0.997902	0.655069	4.555796
2	0	1	0.997902	0.655069	4.601354
2	1	-1	0.997902	0.655069	4.555341
2	2	0	0.997902	0.655069	4.555341
2	1	-1	0.997902	0.655069	4.509787
2	0	1	0.997902	0.655069	4.554885
2	0	1	0.997902	0.655069	4.600434
2	2	0	0.997902	0.655069	4.600434
2	0	1	0.997902	0.655069	4.646438
2	0	1	0.997902	0.655069	4.692903
0	2	-1	0.987923	0.655069	4.692903
2	0	1	0.987923	0.655069	4.739832
2	1	-1	0.987923	0.655069	4.692433
2	0	1	0.987923	0.655069	4.739358
2	0	1	0.987923	0.655069	4.786751
2	0	1	0.987923	0.655069	4.834619
2	0	1	0.987923	0.655069	4.882965
2	0	1	0.987923	0.655069	4.931795
2	0	1	0.987923	0.655069	4.981113
2	0	1	0.987923	0.655069	5.030924
2	0	1	0.987923	0.655069	5.081233
2	2	0	0.987923	0.655069	5.081233
2	0	1	0.987923	0.655069	5.132045
0	0	0	0.987923	0.655069	5.132045
2	0	1	0.987923	0.655069	5.183366
2	0	1	0.987923	0.655069	5.235199
2	0	1	0.987923	0.655069	5.287551
1	0	-1	0.987923	0.648519	5.287551
2	2	0	0.987923	0.648519	5.287551
2	0	1	0.987923	0.648519	5.340427
0	0	0	0.987923	0.648519	5.340427
2	0	1	0.987923	0.648519	5.393831
2	0	1	0.987923	0.648519	5.447770
2	0	1	0.987923	0.648519	5.502247
2	0	1	0.987923	0.648519	5.557270
2	1	-1	0.987923	0.648519	5.501697
0	1	1	0.997802	0.648519	5.501697
2	0	1	0.997802	0.648519	5.556714
2	0	1	0.997802	0.648519	5.612281
2	1	-1	0.997802	0.648519	5.556158
2	0	1	0.997802	0.648519	5.611720
0	0	0	0.997802	0.648519	5.611720
2	0	1	0.997802	0.648519	5.667837
2	0	1	0.997802	0.648519	5.724515
2	0	1	0.997802	0.648519	5.781761
2	0	1	0.997802	0.648519	5.839578
2	0	1	0.997802	0.648519	5.897974
2	1	-1	0.997802	0.648519	5.838994
2	2	0	0.997802	0.648519	5.838994
2	0	1	0.997802	0.648519	5.897384
2	0	1	0.997802	0.648519	5.956358
2	2	0	0.997802	0.648519	5.956358
2	2	0	0.997802	0.648519	5.956358
2	0	1	0.997802	0.648519	6.015922
2	0	1	0.997802	0.648519	6.076081
2	1	-1	0.997802	0.648519	6.015320
2	0	1	0.997802	0.648519	6.075473
2	1	-1	0.997802	0.648519	6.014718
2	0	1	0.997802	0.648519	6.074866
1	2	1	0.997802	0.655004	6.074866
2	1	-1	0.997802	0.655004	6.014117
2	0	1	0.997802	0.655004	6.074258
2	0	1	0.997802	0.655004	6.135001
2	0	1	0.997802	0.655004	6.196351
2	0	1	0.997802	0.655004	6.258314
0	2	-1	0.987824	0.655004	6.258314
2	0	1	0.987824	0.655004	6.320897
2	1	-1	0.987824	0.655004	6.257688
0	0	0	0.987824	0.655004	6.257688
0	2	-1	0.977946	0.655004	6.257688
2	2	0	0.977946	0.655004	6.257688
2	0	1	0.977946	0.655004	6.320265
2	1	-1	0.977946	0.655004	6.257063
2	0	1	0.977946	0.655004	6.319633
2	0	1	0.977946	0.655004	6.382830
2	0	1	0.977946	0.655004	6.446658
2	0	1	0.977946	0.655004	6.511125
2	0	1	0.977946	0.655004	6.576236
2	2	0	0.977946	0.655004	6.576236
0	0	0	0.977946	0.655004	6.576236
2	0	1	0.977946	0.655004	6.641998
2	0	1	0.977946	0.655004	6.708418
2	0	1	0.977946	0.655004	6.775502
2	2	0	0.977946	0.655004	6.775502
2	2	0	0.977946	0.655004	6.775502
2	0	1	0.977946	0.655004	6.843257
0	0	0	0.977946	0.655004	6.843257
2	0	1	0.977946	0.655004	6.911690
2	0	1	0.977946	0.655004	6.980807
2	0	1	0.977946	0.655004	7.050615
2	0	1	0.977946	0.655004	7.121121
2	0	1	0.977946	0.655004	7.192332
2	0	1	0.977946	0.655004	7.264256
2	2	0	0.977946	0.655004	7.264256
2	2	0	0.977946	0.655004	7.264256
2	0	1	0.977946	0.655004	7.336898
2	2	0	0.977946	0.655004	7.336898
2	0	1	0.977946	0.655004	7.410267
2	0	1	0.977946	0.655004	7.484370
2	0	1	0.977946	0.655004	7.559213
2	1	-1	0.977946	0.655004	7.483621
2	0	1	0.977946	0.655004	7.558457
2	2	0	0.977946	0.655004	7.558457
2	0	1	0.977946	0.655004	7.634042
0	2	-1	0.968167	0.655004	7.634042
2	0	1	0.968167	0.655004	7.710382
2	0	1	0.968167	0.655004	7.787486
2	0	1	0.968167	0.655004	7.865361
2	0	1	0.968167	0.655004	7.944015
2	0	1	0.968167	0.655004	8.023455
2	2	0	0.968167	0.655004	8.023455
2	0	1	0.968167	0.655004	8.103689
2	1	-1	0.968167	0.655004	8.022653
2	2	0	0.968167	0.655004	8.022653
2	0	1	0.968167	0.655004	8.102879
2	0	1	0.968167	0.655004	8.183908
2	0	1	0.968167	0.655004	8.265747
2	0	1	0.968167	0.655004	8.348404
2	2	0	0.968167	0.655004	8.348404
2	0	1	0.968167	0.655004	8.431889
2	0	1	0.968167	0.655004	8.516207
2	0	1	0.968167	0.655004	8.601369
2	0	1	0.968167	0.655004	8.687383
0	0	0	0.968167	0.655004	8.687383
2	0	1	0.968167	0.655004	8.774257
2	2	0	0.968167	0.655004	8.774257
2	1	-1	0.968167	0.655004	8.686514
2	0	1	0.968167	0.655004	8.773380
2	2	0	0.968167	0.655004	8.773380
2	0	1	0.968167	0.655004	8.861113
2	0	1	0.968167	0.655004	8.949724
2	0	1	0.968167	0.655004	9.039222
2	2	0	0.968167	0.655004	9.039222
2	0	1	0.968167	0.655004	9.129614
2	2	0	0.968167	0.655004	9.129614
2	0	1	0.968167	0.655004	9.220910
2	0	1	0.968167	0.655004	9.313119
2	2	0	0.968167	0.655004	9.313119
2	2	0	0.968167	0.655004	9.313119
2	1	-1	0.968167	0.655004	9.219988
2	2	0	0.968167	0.655004	9.219988
2	0	1	0.968167	0.655004	9.312188
2	0	1	0.968167	0.655004	9.405310
2	2	0	0.968167	0.655004	9.405310
2	0	1	0.968167	0.655004	9.499363
2	0	1	0.968167	0.655004	9.594356
2	0	1	0.968167	0.655004	9.690300
2	0	1	0.968167	0.655004	9.787203
2	0	1	0.968167	0.655004	9.885075
2	0	1	0.968167	0.655004	9.983926
1	0	-1	0.968167	0.648454	9.983926
2	0	1	0.968167	0.648454	10.083765
2	1	-1	0.968167	0.648454	9.982927
2	0	1	0.968167	0.648454	10.082757
2	0	1	0.968167	0.648454	10.183584
2	0	1	0.968167	0.648454	10.285420
